transaction_id,company_id,supplier_id,category,amount,transaction_date,payment_type,region
424,1,2,Travel,636.94,2024-11-17,Corporate Card,APAC
425,8,10,IT Hardware,323.96,2024-03-24,Corporate Card,APAC
426,12,4,Logistics,422.04,2024-06-15,Corporate Card,APAC
427,6,2,SaaS,708.72,2024-02-13,Virtual Card,APAC
428,13,3,Travel,765.08,2024-10-09,Corporate Card,APAC
429,2,10,Logistics,454.02,2024-02-17,Virtual Card,APAC
430,18,14,Operations,906.96,2024-12-07,Corporate Card,APAC
431,7,1,Travel,311.15,2024-02-09,Corporate Card,APAC
432,12,12,SaaS,357.58,2024-05-25,Corporate Card,APAC
433,6,15,Travel,308.8,2024-04-26,Corporate Card,APAC
434,5,2,Travel,171.5,2024-09-28,Virtual Card,APAC
435,1,3,IT Hardware,226.9,2024-03-20,Corporate Card,APAC
436,3,12,SaaS,365.96,2024-10-12,Virtual Card,APAC
437,11,3,IT Hardware,532.99,2024-11-01,Virtual Card,APAC
438,14,5,Operations,932.93,2024-05-31,Virtual Card,APAC
439,4,3,Logistics,646.55,2024-01-11,Virtual Card,APAC
440,2,9,SaaS,156.09,2024-02-29,Corporate Card,APAC
441,7,10,Travel,669.83,2024-02-18,Corporate Card,APAC
442,8,3,Travel,681.89,2024-06-24,Corporate Card,APAC
443,17,9,SaaS,372.51,2024-06-25,Virtual Card,APAC
444,17,2,Operations,287.85,2024-08-13,Corporate Card,APAC
445,5,3,Travel,711.15,2024-11-30,Corporate Card,APAC
446,1,10,SaaS,283.26,2024-07-01,Virtual Card,APAC
447,19,7,Operations,333.04,2024-06-15,Virtual Card,APAC
448,10,7,IT Hardware,1434.37,2024-06-20,Corporate Card,APAC
449,7,6,Travel,248.48,2024-07-22,Virtual Card,APAC
450,18,6,IT Hardware,309.41,2024-07-14,Corporate Card,APAC
451,3,7,Operations,858.7,2024-09-20,Corporate Card,APAC
452,15,2,Operations,1141.64,2024-05-21,Corporate Card,APAC
453,15,7,IT Hardware,178.19,2024-08-06,Virtual Card,APAC
454,3,13,Travel,237.41,2024-07-22,Virtual Card,APAC
455,9,6,IT Hardware,408.92,2024-04-30,Virtual Card,APAC
456,14,1,Travel,356.88,2024-12-25,Corporate Card,APAC
457,10,1,Operations,434.43,2024-11-02,Virtual Card,APAC
458,8,14,Travel,1051.27,2024-09-27,Corporate Card,APAC
459,19,15,Travel,163.67,2024-08-23,Corporate Card,APAC
460,16,7,Travel,576.25,2024-01-20,Corporate Card,APAC
461,14,1,Operations,334.94,2024-11-17,Corporate Card,APAC
462,2,19,Logistics,421.51,2024-02-13,Corporate Card,APAC
463,1,6,IT Hardware,530.74,2024-07-25,Corporate Card,APAC
464,2,13,SaaS,358.53,2024-01-08,Virtual Card,APAC
465,8,2,Travel,649.55,2024-04-13,Corporate Card,APAC
466,5,9,SaaS,868.05,2024-04-07,Corporate Card,APAC
467,11,2,IT Hardware,418.54,2024-01-26,Corporate Card,APAC
468,16,2,IT Hardware,1997.29,2024-03-01,Corporate Card,APAC
469,12,10,SaaS,884.79,2024-07-06,Virtual Card,APAC
470,2,2,Travel,450.39,2024-04-10,Corporate Card,APAC
471,9,8,IT Hardware,403.94,2024-01-07,Corporate Card,APAC
472,15,4,SaaS,294.84,2024-02-10,Corporate Card,APAC
473,20,6,IT Hardware,576.43,2024-02-28,Corporate Card,APAC
474,4,15,SaaS,500.2,2024-02-08,Virtual Card,APAC
475,15,8,Operations,114.48,2024-07-13,Corporate Card,APAC
476,15,3,IT Hardware,560.03,2024-06-07,Corporate Card,APAC
477,11,10,SaaS,434.35,2024-08-25,Corporate Card,APAC
478,13,7,SaaS,242.96,2024-05-15,Virtual Card,APAC
479,15,7,Operations,169.93,2024-11-15,Virtual Card,APAC
480,14,10,Travel,233.82,2024-10-23,Corporate Card,APAC
481,7,10,SaaS,491.55,2024-05-19,Corporate Card,APAC
482,3,6,SaaS,530.61,2024-08-10,Corporate Card,APAC
483,19,2,Travel,719.04,2024-10-18,Corporate Card,APAC
484,19,8,IT Hardware,494.75,2024-08-18,Virtual Card,APAC
485,12,7,SaaS,174.59,2024-05-06,Corporate Card,APAC
486,6,1,Travel,478.22,2024-11-07,Corporate Card,APAC
487,18,9,SaaS,214.5,2024-05-02,Corporate Card,APAC
488,18,14,Logistics,658.18,2024-01-03,Virtual Card,APAC
489,5,10,IT Hardware,729.55,2024-07-28,Corporate Card,APAC
490,12,2,IT Hardware,354.71,2024-02-18,Corporate Card,APAC
491,6,21,Operations,321.35,2024-09-26,Corporate Card,APAC
492,4,5,IT Hardware,726.1,2024-10-21,Corporate Card,APAC
493,14,4,SaaS,357.81,2024-05-31,Corporate Card,APAC
494,6,9,Travel,209.66,2024-01-28,Corporate Card,APAC
495,8,8,Travel,296.98,2024-09-26,Corporate Card,APAC
496,1,15,SaaS,884.23,2024-02-07,Virtual Card,APAC
497,11,4,Operations,591.18,2024-01-05,Virtual Card,APAC
498,13,8,IT Hardware,694.06,2024-05-01,Virtual Card,APAC
499,16,7,Logistics,659.45,2024-09-14,Virtual Card,APAC
500,5,11,Operations,176.34,2024-10-18,Corporate Card,APAC
501,13,11,Logistics,757.55,2024-10-24,Corporate Card,APAC
502,14,7,Travel,205.58,2024-03-28,Corporate Card,APAC
503,1,2,IT Hardware,496.2,2024-03-08,Corporate Card,APAC
504,1,5,Operations,931.14,2024-01-26,Corporate Card,APAC
505,12,7,Travel,370.01,2024-01-12,Corporate Card,APAC
506,12,6,Operations,1287.29,2024-09-12,Corporate Card,APAC
507,2,7,Operations,309.13,2024-09-20,Virtual Card,APAC
508,1,9,Travel,634.97,2024-04-17,Corporate Card,APAC
509,8,1,Operations,448.22,2024-03-20,Corporate Card,APAC
510,7,21,SaaS,131.94,2024-02-15,Corporate Card,APAC
511,17,1,Operations,416.16,2024-12-14,Corporate Card,APAC
512,4,3,IT Hardware,368.46,2024-12-26,Virtual Card,APAC
513,7,9,IT Hardware,315.53,2024-01-19,Corporate Card,APAC
514,5,9,Operations,207.84,2024-01-15,Corporate Card,APAC
515,9,10,Operations,400.77,2024-08-31,Corporate Card,APAC
516,15,6,IT Hardware,442.0,2024-06-03,Corporate Card,APAC
517,10,11,SaaS,147.37,2024-01-01,Corporate Card,APAC
518,20,2,IT Hardware,254.38,2024-07-22,Corporate Card,APAC
519,3,14,Operations,153.9,2024-10-22,Corporate Card,APAC
520,13,4,IT Hardware,590.85,2024-07-17,Virtual Card,APAC
521,11,5,IT Hardware,152.73,2024-07-15,Corporate Card,APAC
522,18,1,IT Hardware,253.78,2024-02-01,Corporate Card,APAC
523,2,8,Travel,352.61,2024-09-18,Corporate Card,APAC
524,6,10,Travel,560.38,2024-05-05,Corporate Card,APAC
525,13,22,SaaS,582.74,2024-07-19,Corporate Card,APAC
526,18,6,IT Hardware,178.74,2024-07-04,Corporate Card,APAC
527,19,12,SaaS,405.72,2024-12-25,Corporate Card,APAC
528,14,6,Operations,295.95,2024-11-30,Corporate Card,APAC
529,18,3,Operations,785.88,2024-01-13,Corporate Card,APAC
530,15,2,Logistics,455.84,2024-01-07,Corporate Card,APAC
531,18,2,Travel,362.85,2024-04-10,Corporate Card,APAC
532,3,4,Operations,704.88,2024-06-27,Virtual Card,APAC
533,9,15,IT Hardware,894.43,2024-05-09,Corporate Card,APAC
534,14,4,Travel,464.91,2024-07-13,Corporate Card,APAC
535,16,8,IT Hardware,253.2,2024-05-18,Corporate Card,APAC
536,6,14,SaaS,175.05,2024-07-06,Virtual Card,APAC
537,9,1,Travel,1130.29,2024-05-21,Corporate Card,APAC
538,20,4,SaaS,415.63,2024-01-28,Corporate Card,APAC
539,19,9,SaaS,89.9,2024-03-02,Corporate Card,APAC
540,2,4,Operations,434.93,2024-04-15,Corporate Card,APAC
541,14,10,Travel,447.84,2024-02-20,Corporate Card,APAC
542,1,9,SaaS,164.05,2024-11-22,Corporate Card,APAC
543,20,9,Travel,560.67,2024-02-01,Virtual Card,APAC
544,8,4,Travel,207.6,2024-12-12,Corporate Card,APAC
545,5,3,Logistics,1027.54,2024-03-23,Virtual Card,APAC
546,13,15,SaaS,832.16,2024-02-04,Virtual Card,APAC
547,5,7,Travel,391.48,2024-03-02,Virtual Card,APAC
548,1,6,Operations,448.37,2024-12-06,Virtual Card,APAC
549,6,13,SaaS,432.26,2024-08-08,Corporate Card,APAC
550,3,9,Travel,428.82,2024-07-24,Corporate Card,APAC
551,16,1,IT Hardware,307.2,2024-07-18,Corporate Card,APAC
552,10,6,SaaS,491.79,2024-03-18,Corporate Card,APAC
553,12,9,Travel,313.45,2024-08-11,Corporate Card,APAC
554,11,10,Travel,262.3,2024-12-08,Virtual Card,APAC
555,9,5,Logistics,239.05,2024-09-29,Corporate Card,APAC
556,12,21,SaaS,656.41,2024-06-25,Virtual Card,APAC
557,8,1,Travel,464.91,2024-09-26,Corporate Card,APAC
558,4,10,SaaS,224.45,2024-09-26,Corporate Card,APAC
559,16,8,IT Hardware,783.81,2024-05-27,Corporate Card,APAC
560,20,8,IT Hardware,777.31,2024-12-30,Corporate Card,APAC
561,8,5,SaaS,408.7,2024-01-19,Virtual Card,APAC
562,17,5,Operations,301.42,2024-07-25,Corporate Card,APAC
563,17,1,SaaS,450.64,2024-10-08,Virtual Card,APAC
564,7,5,SaaS,237.94,2024-05-23,Corporate Card,APAC
565,8,2,Travel,179.61,2024-11-02,Corporate Card,APAC
566,14,5,SaaS,148.56,2024-01-01,Corporate Card,APAC
567,17,16,SaaS,156.23,2024-08-27,Corporate Card,APAC
568,3,11,Operations,473.91,2024-08-28,Corporate Card,APAC
569,8,14,Operations,297.44,2024-10-24,Corporate Card,APAC
570,5,3,SaaS,484.9,2024-12-07,Virtual Card,APAC
571,3,9,Travel,611.49,2024-06-05,Corporate Card,APAC
572,6,1,SaaS,343.84,2024-04-26,Corporate Card,APAC
573,14,7,Operations,143.91,2024-02-21,Corporate Card,APAC
574,1,5,Travel,382.13,2024-02-13,Corporate Card,APAC
575,4,11,SaaS,576.65,2024-08-28,Corporate Card,APAC
576,12,3,IT Hardware,302.01,2024-09-03,Virtual Card,APAC
577,16,9,Travel,492.52,2024-05-05,Corporate Card,APAC
578,16,4,IT Hardware,483.28,2024-09-01,Corporate Card,APAC
579,5,9,Operations,933.48,2024-10-02,Corporate Card,APAC
580,15,8,SaaS,97.55,2024-10-02,Corporate Card,APAC
581,13,7,Logistics,202.6,2024-02-19,Corporate Card,APAC
582,11,8,IT Hardware,432.55,2024-11-08,Corporate Card,APAC
583,1,6,IT Hardware,420.28,2024-03-30,Corporate Card,APAC
584,14,4,Operations,88.12,2024-01-10,Virtual Card,APAC
585,4,4,IT Hardware,548.12,2024-05-15,Corporate Card,APAC
586,6,19,Travel,468.3,2024-03-28,Corporate Card,APAC
587,1,7,Logistics,430.86,2024-11-07,Corporate Card,APAC
588,14,15,Travel,321.53,2024-11-15,Virtual Card,APAC
589,18,5,Operations,842.82,2024-10-19,Corporate Card,APAC
590,11,3,Logistics,1466.6,2024-04-14,Corporate Card,APAC
591,8,10,Travel,204.31,2024-10-01,Virtual Card,APAC
592,8,8,Travel,367.34,2024-06-19,Corporate Card,APAC
593,3,9,Operations,217.05,2024-07-05,Virtual Card,APAC
594,20,3,IT Hardware,97.53,2024-06-15,Virtual Card,APAC
595,13,5,Logistics,439.22,2024-01-29,Corporate Card,APAC
596,3,5,IT Hardware,280.94,2024-02-27,Corporate Card,APAC
597,8,3,Travel,203.11,2024-01-22,Corporate Card,APAC
598,6,2,IT Hardware,159.49,2024-07-24,Corporate Card,APAC
599,8,3,SaaS,542.45,2024-01-12,Corporate Card,APAC
600,19,10,Travel,377.13,2024-03-31,Corporate Card,APAC
601,10,5,Travel,637.9,2024-12-23,Corporate Card,APAC
602,4,4,SaaS,327.41,2024-10-12,Corporate Card,APAC
603,1,8,Travel,212.63,2024-11-16,Corporate Card,APAC
604,19,9,Operations,202.36,2024-03-12,Virtual Card,APAC
605,10,8,IT Hardware,259.07,2024-10-14,Corporate Card,APAC
606,20,3,SaaS,753.49,2024-05-29,Corporate Card,APAC
607,6,10,IT Hardware,526.96,2024-05-12,Corporate Card,APAC
608,4,4,Operations,262.82,2024-12-11,Corporate Card,APAC
609,16,6,Travel,351.05,2024-02-24,Corporate Card,APAC
610,9,12,Travel,257.02,2024-11-14,Virtual Card,APAC
611,5,9,SaaS,216.38,2024-12-03,Virtual Card,APAC
612,9,21,SaaS,240.87,2024-09-01,Virtual Card,APAC
613,2,5,Operations,297.16,2024-05-19,Corporate Card,APAC
614,3,9,IT Hardware,102.96,2024-02-06,Corporate Card,APAC
615,15,16,IT Hardware,296.32,2024-10-02,Corporate Card,APAC
616,12,10,IT Hardware,641.82,2024-07-09,Corporate Card,APAC
617,14,1,IT Hardware,840.46,2024-01-25,Corporate Card,APAC
618,9,5,Operations,435.32,2024-07-14,Corporate Card,APAC
619,12,7,SaaS,425.44,2024-05-01,Corporate Card,APAC
620,1,6,IT Hardware,647.55,2024-10-23,Corporate Card,APAC
621,11,1,Operations,532.13,2024-02-15,Corporate Card,APAC
622,10,12,IT Hardware,1013.51,2024-09-07,Corporate Card,APAC
623,18,2,Operations,1278.82,2024-01-04,Corporate Card,APAC
624,2,4,Operations,626.27,2024-10-08,Corporate Card,APAC
625,12,9,Logistics,259.18,2024-04-22,Corporate Card,APAC
626,5,1,SaaS,440.74,2024-03-18,Corporate Card,APAC
627,2,4,Travel,305.12,2024-12-07,Corporate Card,APAC
628,10,5,IT Hardware,262.84,2024-10-01,Virtual Card,APAC
629,15,4,IT Hardware,343.52,2024-06-25,Virtual Card,APAC
630,3,12,Travel,119.5,2024-08-05,Virtual Card,APAC
631,10,8,IT Hardware,379.23,2024-03-03,Corporate Card,APAC
632,12,8,Travel,175.12,2024-06-01,Corporate Card,APAC
633,2,9,IT Hardware,408.03,2024-04-24,Corporate Card,APAC
634,3,5,SaaS,339.64,2024-01-31,Corporate Card,APAC
635,18,5,IT Hardware,718.37,2024-11-28,Corporate Card,APAC
636,6,11,IT Hardware,271.69,2024-03-24,Corporate Card,APAC
637,16,15,Travel,564.87,2024-05-03,Corporate Card,APAC
638,7,3,Travel,354.68,2024-03-14,Corporate Card,APAC
639,19,17,SaaS,747.21,2024-06-25,Virtual Card,APAC
640,15,9,SaaS,1082.4,2024-05-08,Corporate Card,APAC
641,18,10,Operations,454.9,2024-11-22,Corporate Card,APAC
642,17,1,Travel,583.7,2024-09-02,Corporate Card,APAC
643,17,5,Operations,137.1,2024-10-07,Corporate Card,APAC
644,6,1,SaaS,359.59,2024-10-16,Corporate Card,APAC
645,18,6,IT Hardware,471.99,2024-02-27,Corporate Card,APAC
646,8,1,Operations,242.22,2024-09-01,Corporate Card,APAC
647,3,4,SaaS,69.81,2024-04-22,Corporate Card,APAC
648,5,4,SaaS,703.03,2024-02-06,Corporate Card,APAC
649,15,13,Travel,275.45,2024-11-16,Corporate Card,APAC
650,2,5,Travel,648.31,2024-03-02,Corporate Card,APAC
651,8,10,Logistics,315.62,2024-09-27,Virtual Card,APAC
652,20,9,SaaS,518.87,2024-03-12,Corporate Card,APAC
653,1,10,IT Hardware,271.18,2024-06-02,Corporate Card,APAC
654,18,10,IT Hardware,205.76,2024-12-02,Corporate Card,APAC
655,11,2,Travel,327.71,2024-02-12,Corporate Card,APAC
656,17,10,Travel,542.78,2024-07-13,Corporate Card,APAC
657,10,10,SaaS,461.6,2024-10-01,Corporate Card,APAC
658,1,3,SaaS,274.04,2024-04-20,Corporate Card,APAC
659,20,6,IT Hardware,564.14,2024-08-02,Virtual Card,APAC
660,12,2,Travel,492.9,2024-05-13,Corporate Card,APAC
661,20,1,SaaS,316.32,2024-09-05,Corporate Card,APAC
662,19,3,Travel,449.3,2024-12-14,Corporate Card,APAC
663,13,10,SaaS,296.34,2024-12-05,Corporate Card,APAC
664,19,6,SaaS,253.55,2024-08-13,Virtual Card,APAC
665,1,14,Travel,255.7,2024-09-04,Corporate Card,APAC
666,13,3,Travel,567.76,2024-01-20,Corporate Card,APAC
667,14,6,IT Hardware,491.77,2024-03-07,Corporate Card,APAC
668,17,9,Travel,978.96,2024-04-15,Corporate Card,APAC
669,15,21,IT Hardware,276.96,2024-04-12,Corporate Card,APAC
670,19,8,IT Hardware,210.71,2024-11-26,Corporate Card,APAC
671,16,10,Travel,451.02,2024-02-07,Corporate Card,APAC
672,11,4,Travel,696.28,2024-02-19,Corporate Card,APAC
673,20,6,Travel,330.34,2024-01-02,Corporate Card,APAC
674,11,8,SaaS,331.62,2024-07-24,Corporate Card,APAC
675,16,7,IT Hardware,537.28,2024-12-02,Corporate Card,APAC
676,13,1,SaaS,142.03,2024-09-13,Corporate Card,APAC
677,12,5,Operations,861.43,2024-02-22,Corporate Card,APAC
678,1,2,IT Hardware,282.0,2024-05-09,Corporate Card,APAC
679,1,14,Travel,282.57,2024-09-29,Corporate Card,APAC
680,8,15,Travel,1370.67,2024-10-21,Virtual Card,APAC
681,17,15,Logistics,459.16,2024-04-22,Virtual Card,APAC
682,15,9,Travel,491.92,2024-06-08,Virtual Card,APAC
683,6,11,Operations,460.53,2024-10-15,Corporate Card,APAC
684,8,5,Logistics,133.08,2024-08-08,Corporate Card,APAC
685,15,10,Travel,553.65,2024-08-07,Corporate Card,APAC
686,20,7,Travel,665.52,2024-05-24,Corporate Card,APAC
687,18,3,Operations,918.71,2024-01-30,Corporate Card,APAC
688,17,3,SaaS,232.68,2024-03-05,Virtual Card,APAC
689,3,9,SaaS,1387.78,2024-04-11,Corporate Card,APAC
690,18,7,Operations,198.25,2024-02-14,Corporate Card,APAC
691,2,1,Operations,447.65,2024-08-28,Corporate Card,APAC
692,15,5,Logistics,377.79,2024-03-23,Corporate Card,APAC
693,3,12,Operations,370.25,2024-09-10,Corporate Card,APAC
694,19,6,Travel,125.96,2024-08-24,Corporate Card,APAC
695,16,10,Travel,240.65,2024-09-01,Corporate Card,APAC
696,10,8,Travel,105.47,2024-06-29,Corporate Card,APAC
697,17,21,Travel,706.13,2024-01-16,Corporate Card,APAC
698,5,9,Operations,511.54,2024-06-18,Virtual Card,APAC
699,14,4,IT Hardware,123.0,2024-05-14,Corporate Card,APAC
700,13,12,SaaS,783.89,2024-08-12,Corporate Card,APAC
701,5,2,Operations,239.34,2024-07-08,Corporate Card,APAC
702,17,1,Travel,308.97,2024-11-30,Corporate Card,APAC
703,6,10,SaaS,195.96,2024-08-20,Corporate Card,APAC
704,8,15,Logistics,217.04,2024-01-09,Corporate Card,APAC
705,14,12,Travel,387.08,2024-12-27,Virtual Card,APAC
706,2,7,Logistics,564.52,2024-02-27,Corporate Card,APAC
707,1,9,Operations,165.37,2024-12-25,Corporate Card,APAC
708,16,3,IT Hardware,551.8,2024-01-10,Corporate Card,APAC
709,14,12,Operations,594.86,2024-09-17,Virtual Card,APAC
710,12,1,Operations,800.71,2024-04-28,Corporate Card,APAC
711,8,5,Travel,675.32,2024-04-17,Corporate Card,APAC
712,12,4,SaaS,364.48,2024-01-19,Corporate Card,APAC
713,2,6,Travel,389.58,2024-05-27,Corporate Card,APAC
714,6,3,SaaS,316.16,2024-05-26,Corporate Card,APAC
715,1,12,IT Hardware,409.02,2024-09-21,Corporate Card,APAC
716,7,11,Travel,423.81,2024-04-12,Corporate Card,APAC
717,20,5,Travel,901.75,2024-12-27,Corporate Card,APAC
718,19,9,Travel,282.01,2024-05-04,Corporate Card,APAC
719,17,6,Travel,652.03,2024-03-15,Virtual Card,APAC
720,2,4,Travel,210.83,2024-03-08,Corporate Card,APAC
721,13,5,IT Hardware,709.82,2024-05-05,Virtual Card,APAC
722,11,4,SaaS,212.55,2024-04-06,Corporate Card,APAC
723,11,4,Travel,734.49,2024-11-29,Corporate Card,APAC
724,17,8,Logistics,450.54,2024-11-25,Virtual Card,APAC
725,9,3,Travel,236.98,2024-11-25,Corporate Card,APAC
726,3,2,Travel,383.51,2024-04-26,Virtual Card,APAC
727,8,8,Travel,302.71,2024-12-10,Corporate Card,APAC
728,18,3,IT Hardware,493.91,2024-11-04,Corporate Card,APAC
729,16,8,Operations,818.35,2024-09-16,Virtual Card,APAC
730,14,2,SaaS,361.55,2024-01-08,Virtual Card,APAC
731,7,5,Operations,178.24,2024-01-06,Virtual Card,APAC
732,9,2,Operations,1056.25,2024-03-17,Corporate Card,APAC
733,18,5,Operations,409.7,2024-07-01,Virtual Card,APAC
734,8,5,SaaS,355.39,2024-04-30,Corporate Card,APAC
735,11,8,Operations,597.03,2024-03-29,Virtual Card,APAC
736,10,5,Travel,779.54,2024-04-26,Virtual Card,APAC
737,6,8,Operations,601.29,2024-12-19,Corporate Card,APAC
738,9,1,IT Hardware,371.96,2024-07-28,Corporate Card,APAC
739,7,4,Operations,405.76,2024-08-14,Corporate Card,APAC
740,18,4,SaaS,246.71,2024-09-05,Corporate Card,APAC
741,15,5,SaaS,816.82,2024-05-22,Virtual Card,APAC
742,1,8,Travel,702.25,2024-01-03,Corporate Card,APAC
743,1,7,Travel,1113.89,2024-03-07,Corporate Card,APAC
744,8,10,Travel,533.5,2024-09-11,Corporate Card,APAC
745,1,15,SaaS,186.88,2024-08-15,Virtual Card,APAC
746,4,2,Operations,428.6,2024-06-24,Virtual Card,APAC
747,17,7,Logistics,448.03,2024-06-26,Virtual Card,APAC
748,1,14,Operations,225.54,2024-02-19,Corporate Card,APAC
749,9,11,Travel,225.93,2024-08-14,Virtual Card,APAC
750,3,10,Travel,442.0,2024-10-30,Corporate Card,APAC
751,7,15,Operations,177.96,2024-07-10,Virtual Card,APAC
752,3,1,Travel,711.65,2024-01-15,Corporate Card,APAC
753,17,2,SaaS,162.97,2024-09-02,Virtual Card,APAC
754,18,13,Logistics,584.82,2024-03-28,Corporate Card,APAC
755,14,18,IT Hardware,273.51,2024-03-29,Virtual Card,APAC
756,14,7,Travel,653.61,2024-04-24,Corporate Card,APAC
757,5,7,Travel,701.2,2024-12-12,Corporate Card,APAC
758,16,3,IT Hardware,328.89,2024-04-06,Corporate Card,APAC
759,18,10,IT Hardware,302.87,2024-01-08,Corporate Card,APAC
760,8,2,Operations,422.16,2024-02-01,Virtual Card,APAC
761,19,5,IT Hardware,623.32,2024-03-29,Corporate Card,APAC
762,15,8,Operations,813.33,2024-03-28,Corporate Card,APAC
763,17,3,IT Hardware,289.2,2024-02-28,Corporate Card,APAC
764,18,15,SaaS,362.23,2024-06-29,Corporate Card,APAC
765,8,15,IT Hardware,403.56,2024-11-05,Corporate Card,APAC
766,8,3,Travel,364.14,2024-08-22,Virtual Card,APAC
767,19,8,IT Hardware,326.89,2024-03-25,Corporate Card,APAC
768,4,9,Travel,2667.57,2024-10-30,Corporate Card,APAC
769,17,1,Travel,280.02,2024-05-26,Corporate Card,APAC
770,1,5,IT Hardware,611.77,2024-01-26,Virtual Card,APAC
771,10,1,Operations,380.51,2024-12-19,Corporate Card,APAC
772,14,7,Operations,175.17,2024-01-30,Corporate Card,APAC
773,17,5,IT Hardware,212.12,2024-07-25,Corporate Card,APAC
774,10,6,SaaS,293.82,2024-09-02,Corporate Card,APAC
775,2,12,Travel,65.4,2024-05-01,Virtual Card,APAC
776,17,8,Travel,657.12,2024-02-16,Corporate Card,APAC
777,16,8,Travel,1100.21,2024-02-18,Corporate Card,APAC
778,15,2,Travel,310.95,2024-06-27,Corporate Card,APAC
779,11,2,IT Hardware,304.63,2024-11-26,Corporate Card,APAC
780,4,5,Operations,544.33,2024-04-20,Virtual Card,APAC
781,3,10,SaaS,277.63,2024-04-27,Virtual Card,APAC
782,20,2,SaaS,254.4,2024-03-21,Virtual Card,APAC
783,6,14,SaaS,281.7,2024-10-01,Virtual Card,APAC
784,14,3,Travel,425.96,2024-04-26,Virtual Card,APAC
785,3,5,Operations,320.32,2024-01-01,Corporate Card,APAC
786,1,4,Travel,374.97,2024-08-05,Corporate Card,APAC
787,9,5,SaaS,249.69,2024-04-27,Corporate Card,APAC
788,7,3,SaaS,309.38,2024-03-19,Corporate Card,APAC
789,12,8,Travel,821.34,2024-12-07,Virtual Card,APAC
790,1,3,Logistics,993.74,2024-01-18,Corporate Card,APAC
791,12,17,SaaS,210.77,2024-11-22,Corporate Card,APAC
792,2,13,Operations,401.25,2024-06-22,Virtual Card,APAC
793,15,4,Travel,695.21,2024-07-14,Virtual Card,APAC
794,19,10,Operations,539.63,2024-11-12,Corporate Card,APAC
795,4,10,Travel,1208.54,2024-08-10,Virtual Card,APAC
796,11,1,SaaS,308.32,2024-07-24,Corporate Card,APAC
797,3,14,Operations,297.21,2024-01-20,Corporate Card,APAC
798,18,20,Travel,326.59,2024-04-04,Corporate Card,APAC
799,7,4,IT Hardware,268.06,2024-04-20,Virtual Card,APAC
800,11,2,Travel,457.96,2024-12-22,Corporate Card,APAC
801,15,4,IT Hardware,810.03,2024-05-28,Corporate Card,APAC
802,15,5,SaaS,384.43,2024-07-29,Corporate Card,APAC
803,15,3,Travel,318.39,2024-03-05,Corporate Card,APAC
804,8,1,SaaS,483.26,2024-11-30,Corporate Card,APAC
805,11,8,Travel,318.48,2024-04-15,Corporate Card,APAC
806,14,9,SaaS,1019.85,2024-03-28,Corporate Card,APAC
807,13,2,Travel,411.94,2024-08-12,Virtual Card,APAC
808,9,9,Travel,352.1,2024-09-06,Virtual Card,APAC
809,10,8,Travel,576.14,2024-07-02,Virtual Card,APAC
810,11,13,Travel,111.44,2024-06-17,Virtual Card,APAC
811,15,3,IT Hardware,543.07,2024-06-03,Virtual Card,APAC
812,4,3,Operations,329.12,2024-10-11,Corporate Card,APAC
813,16,7,SaaS,361.91,2024-12-24,Corporate Card,APAC
814,11,5,IT Hardware,289.62,2024-11-04,Corporate Card,APAC
815,2,7,IT Hardware,470.98,2024-06-16,Virtual Card,APAC
816,11,2,Travel,313.68,2024-11-15,Corporate Card,APAC
817,11,10,IT Hardware,432.35,2024-02-18,Virtual Card,APAC
818,17,1,Travel,463.12,2024-08-05,Corporate Card,APAC
819,13,9,SaaS,307.92,2024-05-12,Corporate Card,APAC
820,18,6,SaaS,209.03,2024-11-21,Corporate Card,APAC
821,9,15,SaaS,406.31,2024-11-18,Corporate Card,APAC
822,12,7,Logistics,409.64,2024-04-10,Corporate Card,APAC
823,17,3,SaaS,701.18,2024-11-30,Virtual Card,APAC
824,9,5,Operations,293.05,2024-08-06,Corporate Card,APAC
825,5,8,SaaS,711.7,2024-07-29,Corporate Card,APAC
